file,task,config,lr_folder,lr_float,kbp,ctx,excl,flags,name_token,run_id,accuracy,f1,auc
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,2,0.586,0.578,0.517
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,3,0.526,0.535,0.545
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,4,0.571,0.566,0.518
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,5,0.543,0.543,0.516
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,6,0.55,0.549,0.517
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,7,0.533,0.539,0.537
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,8,0.533,0.541,0.547
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,9,0.543,0.541,0.511
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,10,0.563,0.565,0.545
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,11,0.548,0.555,0.555
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,12,0.558,0.557,0.527
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,13,0.545,0.542,0.504
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,14,0.546,0.557,0.568
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,15,0.569,0.575,0.57
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,16,0.556,0.562,0.561
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,17,0.556,0.562,0.558
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,18,0.545,0.553,0.56
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512_excl2/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512_excl2,LR3e-5,3e-05,25,512,2,,25kbp_ctx512_excl2,19,0.546,0.555,0.561
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,0,0.532,0.537,0.526
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,1,0.567,0.563,0.521
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,2,0.582,0.573,0.509
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,3,0.571,0.539,0.338
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,4,0.584,0.58,0.539
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,5,0.543,0.555,0.563
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,6,0.541,0.555,0.568
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,7,0.569,0.562,0.506
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,8,0.58,0.582,0.558
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,9,0.565,0.533,0.327
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,10,0.556,0.568,0.575
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,11,0.565,0.569,0.553
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,12,0.58,0.576,0.533
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,13,0.564,0.56,0.517
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,14,0.538,0.553,0.571
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,15,0.541,0.528,0.444
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,16,0.551,0.545,0.497
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,17,0.558,0.561,0.544
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,18,0.547,0.555,0.553
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,19,0.547,0.549,0.528
TAD/TAD_boundary/classification/boundary_nonboundary/25kbp_ctx512/LR3e-5/eval_results.txt,boundary_nonboundary,25kbp_ctx512,LR3e-5,3e-05,25,512,,,25kbp_ctx512,20,0.545,0.547,0.526
